"sub"	"RT"	"correct"	"category"	"condition"	"conditionName"	"repeatDist"	"targetItem"	"conditionCheck"	"categoryNum"	"phase"	"test"	"conditionNum"	"indivCountC1"	"indivCountC2"	"indivCountC3"	"indivCountC4"
"196"	"5"	2042	1	"SmallFam"	1	"uniform"	0	"SmallFam2.jpg"	1	2	"SixItems"	6	1	15	17	14	14
"197"	"5"	2611	1	"BigFam"	1	"uniform"	0	"BigFam17.jpg"	1	1	"SixItems"	6	1	15	17	14	14
"198"	"5"	1516	1	"SmallFam"	1	"uniform"	0	"SmallFam15.jpg"	1	2	"SixItems"	6	1	15	17	14	14
"199"	"5"	1200	1	"SmallFam"	2	"mixed"	0	"SmallFam3.jpg"	2	2	"SixItems"	6	2	15	17	14	14
"200"	"6"	2003	1	"BigFam"	1	"uniform"	0	"BigFam8.jpg"	1	1	"SixItems"	6	1	12	12	12	13
"201"	"6"	1292	1	"SmallFam"	1	"uniform"	0	"SmallFam10.jpg"	1	2	"SixItems"	6	1	12	12	12	13
"202"	"6"	2413	1	"BigFam"	2	"mixed"	0	"BigFam13.jpg"	2	1	"SixItems"	6	2	12	12	12	13
"203"	"6"	1198	1	"SmallFam"	2	"mixed"	0	"SmallFam2.jpg"	2	2	"SixItems"	6	2	12	12	12	13
"204"	"6"	1416	1	"BigFam"	1	"uniform"	0	"BigFam7.jpg"	1	1	"SixItems"	6	1	12	12	12	13
"205"	"6"	1852	1	"BigFam"	2	"mixed"	0	"BigFam8.jpg"	2	1	"SixItems"	6	2	12	12	12	13
"206"	"6"	1445	1	"SmallFam"	2	"mixed"	0	"SmallFam5.jpg"	2	2	"SixItems"	6	2	12	12	12	13
"207"	"6"	1411	1	"SmallFam"	1	"uniform"	0	"SmallFam6.jpg"	1	2	"SixItems"	6	1	12	12	12	13
"208"	"6"	1121	1	"BigFam"	1	"uniform"	0	"BigFam9.jpg"	1	1	"SixItems"	6	1	12	12	12	13
"209"	"6"	2688	1	"SmallFam"	2	"mixed"	0	"SmallFam15.jpg"	2	2	"SixItems"	6	2	12	12	12	13
"210"	"6"	1589	1	"SmallFam"	1	"uniform"	0	"SmallFam3.jpg"	1	2	"SixItems"	6	1	12	12	12	13
"211"	"6"	1948	1	"BigFam"	1	"uniform"	0	"BigFam5.jpg"	1	1	"SixItems"	6	1	12	12	12	13
"212"	"6"	985	1	"BigFam"	2	"mixed"	0	"BigFam10.jpg"	2	1	"SixItems"	6	2	12	12	12	13
"213"	"6"	1864	1	"SmallFam"	2	"mixed"	0	"SmallFam3.jpg"	2	2	"SixItems"	6	2	12	12	12	13
"214"	"6"	971	1	"SmallFam"	2	"mixed"	0	"SmallFam10.jpg"	2	2	"SixItems"	6	2	12	12	12	13
"215"	"6"	2273	1	"BigFam"	2	"mixed"	0	"BigFam20.jpg"	2	1	"SixItems"	6	2	12	12	12	13
"216"	"6"	1575	1	"BigFam"	1	"uniform"	0	"BigFam14.jpg"	1	1	"SixItems"	6	1	12	12	12	13
"217"	"6"	1121	1	"SmallFam"	1	"uniform"	0	"SmallFam14.jpg"	1	2	"SixItems"	6	1	12	12	12	13
"218"	"6"	955	1	"BigFam"	1	"uniform"	0	"BigFam2.jpg"	1	1	"SixItems"	6	1	12	12	12	13
"219"	"6"	903	1	"SmallFam"	1	"uniform"	0	"SmallFam7.jpg"	1	2	"SixItems"	6	1	12	12	12	13
"220"	"6"	1397	1	"BigFam"	2	"mixed"	0	"BigFam15.jpg"	2	1	"SixItems"	6	2	12	12	12	13
"221"	"6"	1022	1	"SmallFam"	2	"mixed"	0	"SmallFam20.jpg"	2	2	"SixItems"	6	2	12	12	12	13
"222"	"6"	1105	1	"SmallFam"	1	"uniform"	0	"SmallFam13.jpg"	1	2	"SixItems"	6	1	12	12	12	13
"223"	"6"	3837	1	"SmallFam"	1	"uniform"	0	"SmallFam8.jpg"	1	2	"SixItems"	6	1	12	12	12	13
"224"	"6"	1879	1	"SmallFam"	2	"mixed"	0	"SmallFam14.jpg"	2	2	"SixItems"	6	2	12	12	12	13
"225"	"6"	1089	1	"BigFam"	2	"mixed"	0	"BigFam18.jpg"	2	1	"SixItems"	6	2	12	12	12	13
"226"	"6"	937	1	"BigFam"	1	"uniform"	0	"BigFam18.jpg"	1	1	"SixItems"	6	1	12	12	12	13
"227"	"6"	1652	1	"BigFam"	2	"mixed"	0	"BigFam7.jpg"	2	1	"SixItems"	6	2	12	12	12	13
"228"	"6"	1902	1	"SmallFam"	2	"mixed"	0	"SmallFam19.jpg"	2	2	"SixItems"	6	2	12	12	12	13
"229"	"6"	1610	1	"BigFam"	1	"uniform"	0	"BigFam20.jpg"	1	1	"SixItems"	6	1	12	12	12	13
"230"	"6"	1591	1	"SmallFam"	1	"uniform"	0	"SmallFam16.jpg"	1	2	"SixItems"	6	1	12	12	12	13
"231"	"6"	1669	1	"SmallFam"	2	"mixed"	0	"SmallFam8.jpg"	2	2	"SixItems"	6	2	12	12	12	13
"232"	"6"	1914	1	"BigFam"	1	"uniform"	0	"BigFam6.jpg"	1	1	"SixItems"	6	1	12	12	12	13
"233"	"6"	854	1	"BigFam"	2	"mixed"	0	"BigFam6.jpg"	2	1	"SixItems"	6	2	12	12	12	13
"234"	"6"	1364	1	"BigFam"	1	"uniform"	0	"BigFam13.jpg"	1	1	"SixItems"	6	1	12	12	12	13
"235"	"6"	1741	1	"SmallFam"	1	"uniform"	0	"SmallFam12.jpg"	1	2	"SixItems"	6	1	12	12	12	13
"236"	"6"	1131	1	"SmallFam"	2	"mixed"	0	"SmallFam9.jpg"	2	2	"SixItems"	6	2	12	12	12	13
"237"	"6"	1986	1	"BigFam"	2	"mixed"	0	"BigFam5.jpg"	2	1	"SixItems"	6	2	12	12	12	13
"238"	"6"	1858	1	"SmallFam"	1	"uniform"	0	"SmallFam19.jpg"	1	2	"SixItems"	6	1	12	12	12	13
"239"	"6"	1885	1	"BigFam"	2	"mixed"	0	"BigFam2.jpg"	2	1	"SixItems"	6	2	12	12	12	13
"240"	"6"	1595	1	"SmallFam"	2	"mixed"	0	"SmallFam7.jpg"	2	2	"SixItems"	6	2	12	12	12	13
"241"	"6"	770	1	"SmallFam"	1	"uniform"	0	"SmallFam5.jpg"	1	2	"SixItems"	6	1	12	12	12	13
"242"	"6"	1582	1	"SmallFam"	2	"mixed"	0	"SmallFam12.jpg"	2	2	"SixItems"	6	2	12	12	12	13
"243"	"6"	882	1	"BigFam"	2	"mixed"	0	"BigFam9.jpg"	2	1	"SixItems"	6	2	12	12	12	13
"244"	"6"	1153	1	"BigFam"	1	"uniform"	0	"BigFam15.jpg"	1	1	"SixItems"	6	1	12	12	12	13
"245"	"6"	1461	1	"SmallFam"	1	"uniform"	0	"SmallFam4.jpg"	1	2	"SixItems"	6	1	12	12	12	13
"246"	"6"	1604	1	"BigFam"	2	"mixed"	0	"BigFam19.jpg"	2	1	"SixItems"	6	2	12	12	12	13
"247"	"6"	1269	1	"SmallFam"	2	"mixed"	0	"SmallFam6.jpg"	2	2	"SixItems"	6	2	12	12	12	13
"248"	"6"	2256	1	"BigFam"	1	"uniform"	0	"BigFam4.jpg"	1	1	"SixItems"	6	1	12	12	12	13
"249"	"7"	1761	1	"BigFam"	2	"mixed"	0	"BigFam20.jpg"	2	1	"SixItems"	6	2	14	14	15	15
"250"	"7"	748	1	"BigFam"	1	"uniform"	0	"BigFam16.jpg"	1	1	"SixItems"	6	1	14	14	15	15
"251"	"7"	1409	1	"SmallFam"	2	"mixed"	0	"SmallFam6.jpg"	2	2	"SixItems"	6	2	14	14	15	15
"252"	"7"	980	1	"SmallFam"	1	"uniform"	0	"SmallFam8.jpg"	1	2	"SixItems"	6	1	14	14	15	15
"253"	"7"	1336	1	"SmallFam"	1	"uniform"	0	"SmallFam9.jpg"	1	2	"SixItems"	6	1	14	14	15	15
"254"	"7"	1448	1	"BigFam"	2	"mixed"	0	"BigFam3.jpg"	2	1	"SixItems"	6	2	14	14	15	15
"255"	"7"	1700	1	"BigFam"	1	"uniform"	0	"BigFam6.jpg"	1	1	"SixItems"	6	1	14	14	15	15
"256"	"7"	881	1	"SmallFam"	2	"mixed"	0	"SmallFam18.jpg"	2	2	"SixItems"	6	2	14	14	15	15
"257"	"7"	2414	1	"SmallFam"	1	"uniform"	0	"SmallFam4.jpg"	1	2	"SixItems"	6	1	14	14	15	15
"258"	"7"	1153	1	"SmallFam"	2	"mixed"	0	"SmallFam8.jpg"	2	2	"SixItems"	6	2	14	14	15	15
"259"	"7"	1528	1	"BigFam"	2	"mixed"	0	"BigFam16.jpg"	2	1	"SixItems"	6	2	14	14	15	15
"260"	"7"	1289	1	"SmallFam"	2	"mixed"	0	"SmallFam14.jpg"	2	2	"SixItems"	6	2	14	14	15	15
"261"	"7"	2473	1	"BigFam"	1	"uniform"	0	"BigFam13.jpg"	1	1	"SixItems"	6	1	14	14	15	15
"262"	"7"	721	1	"SmallFam"	1	"uniform"	0	"SmallFam3.jpg"	1	2	"SixItems"	6	1	14	14	15	15
"263"	"7"	2353	1	"SmallFam"	2	"mixed"	0	"SmallFam17.jpg"	2	2	"SixItems"	6	2	14	14	15	15
"264"	"7"	2452	1	"BigFam"	1	"uniform"	0	"BigFam1.jpg"	1	1	"SixItems"	6	1	14	14	15	15
"265"	"7"	1138	1	"BigFam"	2	"mixed"	0	"BigFam6.jpg"	2	1	"SixItems"	6	2	14	14	15	15
"266"	"7"	1600	1	"SmallFam"	1	"uniform"	0	"SmallFam13.jpg"	1	2	"SixItems"	6	1	14	14	15	15
"267"	"7"	1376	1	"SmallFam"	2	"mixed"	0	"SmallFam20.jpg"	2	2	"SixItems"	6	2	14	14	15	15
"268"	"7"	1970	1	"BigFam"	1	"uniform"	0	"BigFam18.jpg"	1	1	"SixItems"	6	1	14	14	15	15
"269"	"7"	3473	1	"BigFam"	2	"mixed"	0	"BigFam2.jpg"	2	1	"SixItems"	6	2	14	14	15	15
"270"	"7"	696	1	"SmallFam"	1	"uniform"	0	"SmallFam6.jpg"	1	2	"SixItems"	6	1	14	14	15	15
"271"	"7"	681	1	"SmallFam"	2	"mixed"	0	"SmallFam4.jpg"	2	2	"SixItems"	6	2	14	14	15	15
"272"	"7"	1030	1	"BigFam"	1	"uniform"	0	"BigFam7.jpg"	1	1	"SixItems"	6	1	14	14	15	15
"273"	"7"	784	1	"SmallFam"	2	"mixed"	0	"SmallFam19.jpg"	2	2	"SixItems"	6	2	14	14	15	15
"274"	"7"	1030	1	"SmallFam"	1	"uniform"	0	"SmallFam10.jpg"	1	2	"SixItems"	6	1	14	14	15	15
"275"	"7"	921	1	"BigFam"	2	"mixed"	0	"BigFam4.jpg"	2	1	"SixItems"	6	2	14	14	15	15
"276"	"7"	1919	1	"SmallFam"	2	"mixed"	0	"SmallFam15.jpg"	2	2	"SixItems"	6	2	14	14	15	15
"277"	"7"	988	1	"BigFam"	1	"uniform"	0	"BigFam10.jpg"	1	1	"SixItems"	6	1	14	14	15	15
"278"	"7"	1005	1	"SmallFam"	1	"uniform"	0	"SmallFam12.jpg"	1	2	"SixItems"	6	1	14	14	15	15
"279"	"7"	1838	1	"BigFam"	2	"mixed"	0	"BigFam9.jpg"	2	1	"SixItems"	6	2	14	14	15	15
"280"	"7"	847	1	"BigFam"	1	"uniform"	0	"BigFam17.jpg"	1	1	"SixItems"	6	1	14	14	15	15
"281"	"7"	2055	1	"SmallFam"	1	"uniform"	0	"SmallFam2.jpg"	1	2	"SixItems"	6	1	14	14	15	15
"282"	"7"	2432	1	"BigFam"	2	"mixed"	0	"BigFam7.jpg"	2	1	"SixItems"	6	2	14	14	15	15
"283"	"7"	648	1	"BigFam"	2	"mixed"	0	"BigFam13.jpg"	2	1	"SixItems"	6	2	14	14	15	15
"284"	"7"	1729	1	"SmallFam"	1	"uniform"	0	"SmallFam16.jpg"	1	2	"SixItems"	6	1	14	14	15	15
"285"	"7"	1248	1	"BigFam"	1	"uniform"	0	"BigFam20.jpg"	1	1	"SixItems"	6	1	14	14	15	15
"286"	"7"	748	1	"SmallFam"	1	"uniform"	0	"SmallFam5.jpg"	1	2	"SixItems"	6	1	14	14	15	15
"287"	"7"	972	1	"SmallFam"	2	"mixed"	0	"SmallFam10.jpg"	2	2	"SixItems"	6	2	14	14	15	15
"288"	"7"	1722	1	"BigFam"	1	"uniform"	0	"BigFam14.jpg"	1	1	"SixItems"	6	1	14	14	15	15
"289"	"7"	2563	1	"BigFam"	2	"mixed"	0	"BigFam1.jpg"	2	1	"SixItems"	6	2	14	14	15	15
"290"	"7"	2280	1	"SmallFam"	2	"mixed"	0	"SmallFam2.jpg"	2	2	"SixItems"	6	2	14	14	15	15
"291"	"7"	1317	1	"SmallFam"	1	"uniform"	0	"SmallFam7.jpg"	1	2	"SixItems"	6	1	14	14	15	15
"292"	"7"	1955	1	"BigFam"	1	"uniform"	0	"BigFam15.jpg"	1	1	"SixItems"	6	1	14	14	15	15
"293"	"7"	3060	1	"BigFam"	2	"mixed"	0	"BigFam5.jpg"	2	1	"SixItems"	6	2	14	14	15	15
"294"	"7"	1031	1	"BigFam"	2	"mixed"	0	"BigFam11.jpg"	2	1	"SixItems"	6	2	14	14	15	15
"295"	"7"	1658	1	"SmallFam"	2	"mixed"	0	"SmallFam13.jpg"	2	2	"SixItems"	6	2	14	14	15	15
"296"	"7"	2250	1	"SmallFam"	1	"uniform"	0	"SmallFam1.jpg"	1	2	"SixItems"	6	1	14	14	15	15
"297"	"7"	1918	1	"BigFam"	1	"uniform"	0	"BigFam4.jpg"	1	1	"SixItems"	6	1	14	14	15	15
"298"	"7"	881	1	"SmallFam"	2	"mixed"	0	"SmallFam7.jpg"	2	2	"SixItems"	6	2	14	14	15	15
"299"	"7"	2830	1	"BigFam"	2	"mixed"	0	"BigFam18.jpg"	2	1	"SixItems"	6	2	14	14	15	15
"300"	"7"	1155	1	"BigFam"	1	"uniform"	0	"BigFam11.jpg"	1	1	"SixItems"	6	1	14	14	15	15
"301"	"7"	2779	1	"SmallFam"	2	"mixed"	0	"SmallFam5.jpg"	2	2	"SixItems"	6	2	14	14	15	15
"302"	"7"	1134	1	"BigFam"	2	"mixed"	0	"BigFam12.jpg"	2	1	"SixItems"	6	2	14	14	15	15
"303"	"7"	1526	1	"BigFam"	1	"uniform"	0	"BigFam2.jpg"	1	1	"SixItems"	6	1	14	14	15	15
"304"	"7"	1590	1	"SmallFam"	1	"uniform"	0	"SmallFam19.jpg"	1	2	"SixItems"	6	1	14	14	15	15
"305"	"7"	2649	1	"BigFam"	2	"mixed"	0	"BigFam17.jpg"	2	1	"SixItems"	6	2	14	14	15	15
"306"	"7"	1656	1	"SmallFam"	2	"mixed"	0	"SmallFam11.jpg"	2	2	"SixItems"	6	2	14	14	15	15
"307"	"8"	3159	1	"SmallFam"	2	"mixed"	0	"SmallFam20.jpg"	2	2	"SixItems"	6	2	3	4	3	6
"308"	"8"	2632	1	"SmallFam"	1	"uniform"	0	"SmallFam7.jpg"	1	2	"SixItems"	6	1	3	4	3	6
"309"	"8"	2102	1	"BigFam"	2	"mixed"	0	"BigFam4.jpg"	2	1	"SixItems"	6	2	3	4	3	6
"310"	"8"	1331	1	"BigFam"	1	"uniform"	0	"BigFam12.jpg"	1	1	"SixItems"	6	1	3	4	3	6
"311"	"8"	1887	1	"SmallFam"	2	"mixed"	0	"SmallFam4.jpg"	2	2	"SixItems"	6	2	3	4	3	6
"312"	"8"	1985	1	"BigFam"	1	"uniform"	0	"BigFam5.jpg"	1	1	"SixItems"	6	1	3	4	3	6
"313"	"8"	2399	1	"SmallFam"	1	"uniform"	0	"SmallFam13.jpg"	1	2	"SixItems"	6	1	3	4	3	6
"314"	"8"	2977	1	"SmallFam"	2	"mixed"	0	"SmallFam10.jpg"	2	2	"SixItems"	6	2	3	4	3	6
"315"	"8"	2452	1	"BigFam"	2	"mixed"	0	"BigFam19.jpg"	2	1	"SixItems"	6	2	3	4	3	6
"316"	"8"	2555	1	"BigFam"	2	"mixed"	0	"BigFam9.jpg"	2	1	"SixItems"	6	2	3	4	3	6
"317"	"8"	1253	1	"SmallFam"	2	"mixed"	0	"SmallFam12.jpg"	2	2	"SixItems"	6	2	3	4	3	6
"318"	"8"	1633	1	"BigFam"	1	"uniform"	0	"BigFam19.jpg"	1	1	"SixItems"	6	1	3	4	3	6
"319"	"8"	2824	1	"SmallFam"	1	"uniform"	0	"SmallFam1.jpg"	1	2	"SixItems"	6	1	3	4	3	6
"320"	"8"	1967	1	"SmallFam"	2	"mixed"	0	"SmallFam5.jpg"	2	2	"SixItems"	6	2	3	4	3	6
"321"	"8"	3550	1	"SmallFam"	1	"uniform"	0	"SmallFam8.jpg"	1	2	"SixItems"	6	1	3	4	3	6
"322"	"8"	3172	1	"SmallFam"	2	"mixed"	0	"SmallFam1.jpg"	2	2	"SixItems"	6	2	3	4	3	6
"323"	"10"	1347	1	"BigFam"	2	"mixed"	0	"BigFam11.jpg"	2	1	"SixItems"	6	2	15	16	16	17
"324"	"10"	2130	1	"BigFam"	2	"mixed"	0	"BigFam15.jpg"	2	1	"SixItems"	6	2	15	16	16	17
"325"	"10"	3586	1	"SmallFam"	1	"uniform"	0	"SmallFam16.jpg"	1	2	"SixItems"	6	1	15	16	16	17
"326"	"10"	1449	1	"SmallFam"	2	"mixed"	0	"SmallFam7.jpg"	2	2	"SixItems"	6	2	15	16	16	17
"327"	"10"	1903	1	"BigFam"	1	"uniform"	0	"BigFam13.jpg"	1	1	"SixItems"	6	1	15	16	16	17
"328"	"10"	1134	1	"SmallFam"	1	"uniform"	0	"SmallFam14.jpg"	1	2	"SixItems"	6	1	15	16	16	17
"329"	"10"	1120	1	"SmallFam"	2	"mixed"	0	"SmallFam10.jpg"	2	2	"SixItems"	6	2	15	16	16	17
"330"	"10"	2564	1	"BigFam"	1	"uniform"	0	"BigFam12.jpg"	1	1	"SixItems"	6	1	15	16	16	17
"331"	"10"	1037	1	"SmallFam"	1	"uniform"	0	"SmallFam11.jpg"	1	2	"SixItems"	6	1	15	16	16	17
"332"	"10"	1311	1	"BigFam"	1	"uniform"	0	"BigFam8.jpg"	1	1	"SixItems"	6	1	15	16	16	17
"333"	"10"	1203	1	"BigFam"	2	"mixed"	0	"BigFam13.jpg"	2	1	"SixItems"	6	2	15	16	16	17
"334"	"10"	1170	1	"SmallFam"	2	"mixed"	0	"SmallFam18.jpg"	2	2	"SixItems"	6	2	15	16	16	17
"335"	"10"	2579	1	"BigFam"	2	"mixed"	0	"BigFam3.jpg"	2	1	"SixItems"	6	2	15	16	16	17
"336"	"10"	1022	1	"BigFam"	1	"uniform"	0	"BigFam19.jpg"	1	1	"SixItems"	6	1	15	16	16	17
"337"	"10"	2026	1	"SmallFam"	2	"mixed"	0	"SmallFam11.jpg"	2	2	"SixItems"	6	2	15	16	16	17
"338"	"10"	1150	1	"SmallFam"	1	"uniform"	0	"SmallFam15.jpg"	1	2	"SixItems"	6	1	15	16	16	17
"339"	"10"	1082	1	"BigFam"	1	"uniform"	0	"BigFam15.jpg"	1	1	"SixItems"	6	1	15	16	16	17
"340"	"10"	971	1	"SmallFam"	2	"mixed"	0	"SmallFam17.jpg"	2	2	"SixItems"	6	2	15	16	16	17
"341"	"10"	880	1	"SmallFam"	1	"uniform"	0	"SmallFam8.jpg"	1	2	"SixItems"	6	1	15	16	16	17
"342"	"10"	1037	1	"SmallFam"	2	"mixed"	0	"SmallFam20.jpg"	2	2	"SixItems"	6	2	15	16	16	17
"343"	"10"	1801	1	"BigFam"	1	"uniform"	0	"BigFam18.jpg"	1	1	"SixItems"	6	1	15	16	16	17
"344"	"10"	1098	1	"BigFam"	2	"mixed"	0	"BigFam9.jpg"	2	1	"SixItems"	6	2	15	16	16	17
"345"	"10"	1001	1	"SmallFam"	1	"uniform"	0	"SmallFam4.jpg"	1	2	"SixItems"	6	1	15	16	16	17
"346"	"10"	1079	1	"SmallFam"	1	"uniform"	0	"SmallFam19.jpg"	1	2	"SixItems"	6	1	15	16	16	17
"347"	"10"	2148	1	"BigFam"	2	"mixed"	0	"BigFam6.jpg"	2	1	"SixItems"	6	2	15	16	16	17
"348"	"10"	1013	1	"SmallFam"	2	"mixed"	0	"SmallFam1.jpg"	2	2	"SixItems"	6	2	15	16	16	17
"349"	"10"	1645	1	"BigFam"	2	"mixed"	0	"BigFam18.jpg"	2	1	"SixItems"	6	2	15	16	16	17
"350"	"10"	1681	1	"BigFam"	1	"uniform"	0	"BigFam1.jpg"	1	1	"SixItems"	6	1	15	16	16	17
"351"	"10"	1886	1	"SmallFam"	2	"mixed"	0	"SmallFam4.jpg"	2	2	"SixItems"	6	2	15	16	16	17
"352"	"10"	1932	1	"BigFam"	2	"mixed"	0	"BigFam8.jpg"	2	1	"SixItems"	6	2	15	16	16	17
"353"	"10"	1348	1	"SmallFam"	1	"uniform"	0	"SmallFam9.jpg"	1	2	"SixItems"	6	1	15	16	16	17
"354"	"10"	1103	1	"SmallFam"	2	"mixed"	0	"SmallFam6.jpg"	2	2	"SixItems"	6	2	15	16	16	17
"355"	"10"	3371	1	"BigFam"	1	"uniform"	0	"BigFam10.jpg"	1	1	"SixItems"	6	1	15	16	16	17
"356"	"10"	1138	1	"BigFam"	1	"uniform"	0	"BigFam5.jpg"	1	1	"SixItems"	6	1	15	16	16	17
"357"	"10"	2261	1	"BigFam"	2	"mixed"	0	"BigFam10.jpg"	2	1	"SixItems"	6	2	15	16	16	17
"358"	"10"	1989	1	"SmallFam"	2	"mixed"	0	"SmallFam19.jpg"	2	2	"SixItems"	6	2	15	16	16	17
"359"	"10"	2519	1	"SmallFam"	1	"uniform"	0	"SmallFam3.jpg"	1	2	"SixItems"	6	1	15	16	16	17
"360"	"10"	1634	1	"SmallFam"	2	"mixed"	0	"SmallFam15.jpg"	2	2	"SixItems"	6	2	15	16	16	17
"361"	"10"	2127	1	"BigFam"	2	"mixed"	0	"BigFam20.jpg"	2	1	"SixItems"	6	2	15	16	16	17
"362"	"10"	2962	1	"BigFam"	1	"uniform"	0	"BigFam9.jpg"	1	1	"SixItems"	6	1	15	16	16	17
"363"	"10"	1289	1	"SmallFam"	1	"uniform"	0	"SmallFam13.jpg"	1	2	"SixItems"	6	1	15	16	16	17
"364"	"10"	1608	1	"BigFam"	1	"uniform"	0	"BigFam2.jpg"	1	1	"SixItems"	6	1	15	16	16	17
"365"	"10"	3129	1	"SmallFam"	2	"mixed"	0	"SmallFam13.jpg"	2	2	"SixItems"	6	2	15	16	16	17
"366"	"10"	1006	1	"BigFam"	2	"mixed"	0	"BigFam5.jpg"	2	1	"SixItems"	6	2	15	16	16	17
"367"	"10"	1054	1	"SmallFam"	1	"uniform"	0	"SmallFam6.jpg"	1	2	"SixItems"	6	1	15	16	16	17
"368"	"10"	1472	1	"SmallFam"	1	"uniform"	0	"SmallFam7.jpg"	1	2	"SixItems"	6	1	15	16	16	17
"369"	"10"	1096	1	"SmallFam"	2	"mixed"	0	"SmallFam5.jpg"	2	2	"SixItems"	6	2	15	16	16	17
"370"	"10"	914	1	"BigFam"	2	"mixed"	0	"BigFam19.jpg"	2	1	"SixItems"	6	2	15	16	16	17
"371"	"10"	1204	1	"BigFam"	1	"uniform"	0	"BigFam16.jpg"	1	1	"SixItems"	6	1	15	16	16	17
"372"	"10"	1957	1	"SmallFam"	1	"uniform"	0	"SmallFam18.jpg"	1	2	"SixItems"	6	1	15	16	16	17
"373"	"10"	2052	1	"SmallFam"	2	"mixed"	0	"SmallFam9.jpg"	2	2	"SixItems"	6	2	15	16	16	17
"374"	"10"	1077	1	"BigFam"	2	"mixed"	0	"BigFam4.jpg"	2	1	"SixItems"	6	2	15	16	16	17
"375"	"10"	983	1	"SmallFam"	2	"mixed"	0	"SmallFam3.jpg"	2	2	"SixItems"	6	2	15	16	16	17
"376"	"10"	2771	1	"BigFam"	2	"mixed"	0	"BigFam14.jpg"	2	1	"SixItems"	6	2	15	16	16	17
"377"	"10"	1638	1	"SmallFam"	1	"uniform"	0	"SmallFam10.jpg"	1	2	"SixItems"	6	1	15	16	16	17
"378"	"10"	1121	1	"BigFam"	1	"uniform"	0	"BigFam4.jpg"	1	1	"SixItems"	6	1	15	16	16	17
"379"	"10"	1487	1	"BigFam"	2	"mixed"	0	"BigFam12.jpg"	2	1	"SixItems"	6	2	15	16	16	17
"380"	"10"	1322	1	"SmallFam"	1	"uniform"	0	"SmallFam12.jpg"	1	2	"SixItems"	6	1	15	16	16	17
"381"	"10"	1907	1	"SmallFam"	2	"mixed"	0	"SmallFam12.jpg"	2	2	"SixItems"	6	2	15	16	16	17
"382"	"10"	2122	1	"BigFam"	1	"uniform"	0	"BigFam20.jpg"	1	1	"SixItems"	6	1	15	16	16	17
"383"	"10"	1012	1	"BigFam"	1	"uniform"	0	"BigFam14.jpg"	1	1	"SixItems"	6	1	15	16	16	17
"384"	"10"	814	1	"SmallFam"	1	"uniform"	0	"SmallFam1.jpg"	1	2	"SixItems"	6	1	15	16	16	17
"385"	"10"	963	1	"SmallFam"	2	"mixed"	0	"SmallFam2.jpg"	2	2	"SixItems"	6	2	15	16	16	17
"386"	"10"	931	1	"BigFam"	2	"mixed"	0	"BigFam7.jpg"	2	1	"SixItems"	6	2	15	16	16	17
"387"	"12"	731	1	"SmallFam"	1	"uniform"	0	"SmallFam16.jpg"	1	2	"SixItems"	6	1	5	8	8	9
"388"	"12"	1214	1	"SmallFam"	2	"mixed"	0	"SmallFam13.jpg"	2	2	"SixItems"	6	2	5	8	8	9
"389"	"12"	979	1	"BigFam"	2	"mixed"	0	"BigFam16.jpg"	2	1	"SixItems"	6	2	5	8	8	9
"390"	"12"	1485	1	"BigFam"	1	"uniform"	0	"BigFam13.jpg"	1	1	"SixItems"	6	1	5	8	8	9
"391"	"12"	1292	1	"SmallFam"	2	"mixed"	0	"SmallFam6.jpg"	2	2	"SixItems"	6	2	5	8	8	9
"392"	"12"	2589	1	"BigFam"	2	"mixed"	0	"BigFam10.jpg"	2	1	"SixItems"	6	2	5	8	8	9
"393"	"12"	1020	1	"SmallFam"	1	"uniform"	0	"SmallFam13.jpg"	1	2	"SixItems"	6	1	5	8	8	9
"394"	"12"	1555	1	"BigFam"	2	"mixed"	0	"BigFam11.jpg"	2	1	"SixItems"	6	2	5	8	8	9
"395"	"12"	1911	1	"BigFam"	1	"uniform"	0	"BigFam15.jpg"	1	1	"SixItems"	6	1	5	8	8	9
"396"	"12"	1260	1	"SmallFam"	2	"mixed"	0	"SmallFam9.jpg"	2	2	"SixItems"	6	2	5	8	8	9
"397"	"12"	3413	1	"SmallFam"	2	"mixed"	0	"SmallFam3.jpg"	2	2	"SixItems"	6	2	5	8	8	9
"398"	"12"	1015	1	"SmallFam"	1	"uniform"	0	"SmallFam6.jpg"	1	2	"SixItems"	6	1	5	8	8	9
"399"	"12"	830	1	"BigFam"	2	"mixed"	0	"BigFam9.jpg"	2	1	"SixItems"	6	2	5	8	8	9
"400"	"12"	1015	1	"SmallFam"	1	"uniform"	0	"SmallFam1.jpg"	1	2	"SixItems"	6	1	5	8	8	9
"401"	"12"	3649	1	"BigFam"	2	"mixed"	0	"BigFam13.jpg"	2	1	"SixItems"	6	2	5	8	8	9
"402"	"12"	1688	1	"SmallFam"	2	"mixed"	0	"SmallFam20.jpg"	2	2	"SixItems"	6	2	5	8	8	9
"403"	"12"	1760	1	"SmallFam"	1	"uniform"	0	"SmallFam3.jpg"	1	2	"SixItems"	6	1	5	8	8	9
"404"	"12"	2854	1	"BigFam"	2	"mixed"	0	"BigFam5.jpg"	2	1	"SixItems"	6	2	5	8	8	9
"405"	"12"	972	1	"SmallFam"	2	"mixed"	0	"SmallFam2.jpg"	2	2	"SixItems"	6	2	5	8	8	9
