sub	RT	condition	conditionName	correct	category	repeatDist	conditionCheck	categoryNum	phase	test
32	1236	2	mixed	1	SmallFam	0	2	2	ThreeItems	3
32	1287	1	uniform	1	BigFam	0	1	1	ThreeItems	3
32	165	2	mixed	1	BigFam	0	2	1	ThreeItems	3
32	247	1	uniform	0	SmallFam	0	1	2	SixItems	6
32	3069	1	uniform	0	BigFam	0	1	1	SixItems	6
32	2369	2	mixed	1	BigFam	0	2	1	SixItems	6
32	1542	2	mixed	0	SmallFam	0	2	2	SixItems	6
32	1588	2	mixed	0	SmallFam	0	2	2	SixItems	6
32	5464	2	mixed	0	BigFam	0	2	1	SixItems	6
32	2758	1	uniform	0	BigFam	0	1	1	SixItems	6
32	3140	1	uniform	0	SmallFam	0	1	2	SixItems	6
32	1655	2	mixed	1	SmallFam	0	2	2	SixItems	6
32	831	1	uniform	0	SmallFam	0	1	2	SixItems	6
32	3162	1	uniform	0	BigFam	0	1	1	SixItems	6
32	4471	2	mixed	0	BigFam	0	2	1	SixItems	6
32	2564	2	mixed	0	BigFam	0	2	1	SixItems	6
32	1481	1	uniform	0	SmallFam	0	1	2	SixItems	6
33	2148	2	mixed	1	SmallFam	0	2	2	ThreeItems	3
33	4036	2	mixed	1	BigFam	0	2	1	ThreeItems	3
33	1944	1	uniform	1	BigFam	0	1	1	ThreeItems	3
33	1505	1	uniform	1	SmallFam	0	1	2	ThreeItems	3
33	2954	1	uniform	1	BigFam	0	1	1	ThreeItems	3
33	1279	1	uniform	1	SmallFam	0	1	2	ThreeItems	3
33	1071	2	mixed	1	SmallFam	0	2	2	ThreeItems	3
33	1605	2	mixed	1	BigFam	0	2	1	ThreeItems	3
33	855	1	uniform	1	SmallFam	0	1	2	ThreeItems	3
33	1131	2	mixed	1	BigFam	0	2	1	ThreeItems	3
33	1373	2	mixed	1	SmallFam	0	2	2	ThreeItems	3
33	1336	1	uniform	1	BigFam	0	1	1	SixItems	6
33	966	2	mixed	1	SmallFam	0	2	2	SixItems	6
33	1970	1	uniform	1	SmallFam	0	1	2	SixItems	6
33	964	2	mixed	1	BigFam	0	2	1	SixItems	6
33	8331	1	uniform	1	BigFam	0	1	1	SixItems	6
33	1221	2	mixed	1	SmallFam	0	2	2	SixItems	6
33	1537	1	uniform	1	SmallFam	0	1	2	SixItems	6
33	2966	2	mixed	1	BigFam	0	2	1	SixItems	6
33	1662	1	uniform	1	BigFam	0	1	1	SixItems	6
33	2888	2	mixed	0	SmallFam	0	2	2	SixItems	6
33	1321	1	uniform	1	SmallFam	0	1	2	SixItems	6
33	2003	1	uniform	1	BigFam	0	1	1	SixItems	6
33	1148	2	mixed	1	BigFam	0	2	1	SixItems	6
33	1214	1	uniform	1	BigFam	0	1	1	SixItems	6
33	1600	1	uniform	1	SmallFam	0	1	2	SixItems	6
33	1638	2	mixed	1	BigFam	0	2	1	SixItems	6
33	1098	2	mixed	1	SmallFam	0	2	2	SixItems	6
33	1129	1	uniform	1	SmallFam	0	1	2	SixItems	6
33	816	2	mixed	1	BigFam	0	2	1	SixItems	6
33	946	2	mixed	1	SmallFam	0	2	2	SixItems	6
33	1850	1	uniform	1	BigFam	0	1	1	SixItems	6
33	1046	1	uniform	1	BigFam	0	1	1	SixItems	6
33	1654	2	mixed	1	BigFam	0	2	1	SixItems	6
34	5118	1	uniform	1	SmallFam	0	1	2	ThreeItems	3
34	3432	2	mixed	1	SmallFam	0	2	2	ThreeItems	3
34	11802	1	uniform	1	BigFam	0	1	1	ThreeItems	3
34	4551	2	mixed	1	BigFam	0	2	1	ThreeItems	3
34	1809	1	uniform	1	SmallFam	0	1	2	ThreeItems	3
34	1344	2	mixed	1	BigFam	0	2	1	ThreeItems	3
34	1887	1	uniform	1	BigFam	0	1	1	ThreeItems	3
34	1724	2	mixed	1	SmallFam	0	2	2	ThreeItems	3
34	1874	2	mixed	1	SmallFam	0	2	2	ThreeItems	3
34	2011	1	uniform	1	SmallFam	0	1	2	ThreeItems	3
34	2167	1	uniform	1	BigFam	0	1	1	ThreeItems	3
34	3377	2	mixed	1	BigFam	0	2	1	SixItems	6
34	2657	1	uniform	1	BigFam	0	1	1	SixItems	6
34	6009	1	uniform	0	SmallFam	0	1	2	SixItems	6
34	2806	2	mixed	1	SmallFam	0	2	2	SixItems	6
34	7036	2	mixed	0	BigFam	0	2	1	SixItems	6
34	10338	1	uniform	0	SmallFam	0	1	2	SixItems	6
34	6886	2	mixed	1	SmallFam	0	2	2	SixItems	6
34	7073	2	mixed	0	BigFam	0	2	1	SixItems	6
34	7696	1	uniform	0	BigFam	0	1	1	SixItems	6
34	6263	2	mixed	1	SmallFam	0	2	2	SixItems	6
34	19668	2	mixed	0	BigFam	0	2	1	SixItems	6
34	6417	1	uniform	1	BigFam	0	1	1	SixItems	6
34	1526	1	uniform	0	SmallFam	0	1	2	SixItems	6
34	1427	1	uniform	1	SmallFam	0	1	2	SixItems	6
34	15986	1	uniform	0	BigFam	0	1	1	SixItems	6
34	4016	2	mixed	1	BigFam	0	2	1	SixItems	6
34	5685	2	mixed	0	SmallFam	0	2	2	SixItems	6
34	2996	2	mixed	1	SmallFam	0	2	2	SixItems	6
34	1055	1	uniform	0	SmallFam	0	1	2	SixItems	6
34	2995	1	uniform	1	BigFam	0	1	1	SixItems	6
34	4778	2	mixed	0	BigFam	0	2	1	SixItems	6
34	10231	2	mixed	0	BigFam	0	2	1	SixItems	6
35	3752	2	mixed	0	SmallFam	0	2	2	ThreeItems	3
35	2212	1	uniform	1	BigFam	0	1	1	ThreeItems	3
35	6290	1	uniform	1	SmallFam	0	1	2	ThreeItems	3
35	4559	2	mixed	0	BigFam	0	2	1	ThreeItems	3
35	3394	2	mixed	0	SmallFam	0	2	2	ThreeItems	3
35	2502	1	uniform	1	BigFam	0	1	1	ThreeItems	3
35	3264	2	mixed	1	BigFam	0	2	1	ThreeItems	3
35	3978	1	uniform	0	SmallFam	0	1	2	ThreeItems	3
35	1442	2	mixed	0	BigFam	0	2	1	ThreeItems	3
35	3268	1	uniform	0	SmallFam	0	1	2	ThreeItems	3
35	3672	1	uniform	0	BigFam	0	1	1	ThreeItems	3
35	3534	2	mixed	0	SmallFam	0	2	2	ThreeItems	3
35	2801	1	uniform	1	SmallFam	0	1	2	ThreeItems	3
35	4276	2	mixed	0	SmallFam	0	2	2	ThreeItems	3
35	2759	1	uniform	1	BigFam	0	1	1	ThreeItems	3
35	1944	2	mixed	1	BigFam	0	2	1	ThreeItems	3
35	1599	2	mixed	0	SmallFam	0	2	2	ThreeItems	3
35	2400	1	uniform	0	BigFam	0	1	1	ThreeItems	3
35	2928	1	uniform	1	SmallFam	0	1	2	ThreeItems	3
35	4020	2	mixed	1	BigFam	0	2	1	ThreeItems	3
35	2867	2	mixed	0	SmallFam	0	2	2	ThreeItems	3
35	1953	2	mixed	1	BigFam	0	2	1	ThreeItems	3
35	2070	1	uniform	0	BigFam	0	1	1	ThreeItems	3
35	1516	1	uniform	1	SmallFam	0	1	2	ThreeItems	3
35	2193	1	uniform	0	BigFam	0	1	1	SixItems	6
35	2288	1	uniform	0	SmallFam	0	1	2	SixItems	6
35	2651	2	mixed	1	SmallFam	0	2	2	SixItems	6
35	2983	2	mixed	0	BigFam	0	2	1	SixItems	6
35	3156	1	uniform	0	SmallFam	0	1	2	SixItems	6
35	2876	2	mixed	1	BigFam	0	2	1	SixItems	6
35	2189	2	mixed	0	SmallFam	0	2	2	SixItems	6
35	2120	1	uniform	0	BigFam	0	1	1	SixItems	6
35	2126	2	mixed	0	BigFam	0	2	1	SixItems	6
35	12411	1	uniform	1	SmallFam	0	1	2	SixItems	6
35	4799	1	uniform	0	BigFam	0	1	1	SixItems	6
35	3881	2	mixed	1	SmallFam	0	2	2	SixItems	6
35	3453	1	uniform	0	BigFam	0	1	1	SixItems	6
35	2091	2	mixed	1	BigFam	0	2	1	SixItems	6
35	2319	1	uniform	1	SmallFam	0	1	2	SixItems	6
35	2189	2	mixed	1	SmallFam	0	2	2	SixItems	6
35	1600	2	mixed	1	BigFam	0	2	1	SixItems	6
35	1408	2	mixed	1	SmallFam	0	2	2	SixItems	6
35	3307	1	uniform	1	BigFam	0	1	1	SixItems	6
35	5112	1	uniform	1	SmallFam	0	1	2	SixItems	6
35	2115	2	mixed	1	SmallFam	0	2	2	SixItems	6
35	11803	1	uniform	0	BigFam	0	1	1	SixItems	6
35	2529	1	uniform	1	SmallFam	0	1	2	SixItems	6
35	2249	2	mixed	1	BigFam	0	2	1	SixItems	6
35	7687	2	mixed	0	BigFam	0	2	1	SixItems	6
35	1237	1	uniform	1	BigFam	0	1	1	SixItems	6
35	1800	1	uniform	1	SmallFam	0	1	2	SixItems	6
35	1896	2	mixed	1	SmallFam	0	2	2	SixItems	6
35	4764	1	uniform	0	SmallFam	0	1	2	SixItems	6
35	2968	1	uniform	0	BigFam	0	1	1	SixItems	6
35	2511	2	mixed	0	BigFam	0	2	1	SixItems	6
35	3243	2	mixed	0	SmallFam	0	2	2	SixItems	6
35	2139	1	uniform	1	BigFam	0	1	1	SixItems	6
35	3189	2	mixed	1	SmallFam	0	2	2	SixItems	6
35	1996	2	mixed	1	BigFam	0	2	1	SixItems	6
35	1246	1	uniform	1	SmallFam	0	1	2	SixItems	6
35	1587	2	mixed	1	BigFam	0	2	1	SixItems	6
35	3818	1	uniform	0	SmallFam	0	1	2	SixItems	6
35	2265	1	uniform	1	BigFam	0	1	1	SixItems	6
35	1395	2	mixed	1	SmallFam	0	2	2	SixItems	6
35	1883	2	mixed	1	BigFam	0	2	1	SixItems	6
35	3657	2	mixed	1	SmallFam	0	2	2	SixItems	6
35	2230	1	uniform	1	SmallFam	0	1	2	SixItems	6
35	5131	1	uniform	0	BigFam	0	1	1	SixItems	6
35	4033	2	mixed	1	BigFam	0	2	1	SixItems	6
35	1572	1	uniform	1	BigFam	0	1	1	SixItems	6
35	1764	1	uniform	1	SmallFam	0	1	2	SixItems	6
35	1221	2	mixed	1	SmallFam	0	2	2	SixItems	6
35	2569	2	mixed	1	SmallFam	0	2	2	SixItems	6
35	3655	1	uniform	0	BigFam	0	1	1	SixItems	6
35	2976	1	uniform	1	SmallFam	0	1	2	SixItems	6
35	1854	2	mixed	1	BigFam	0	2	1	SixItems	6
35	3193	1	uniform	1	BigFam	0	1	1	SixItems	6
35	4147	2	mixed	0	SmallFam	0	2	2	SixItems	6
35	1307	1	uniform	1	SmallFam	0	1	2	SixItems	6
35	1724	2	mixed	1	BigFam	0	2	1	SixItems	6
36	3748	1	uniform	1	SmallFam	0	1	2	ThreeItems	3
36	2920	2	mixed	1	BigFam	0	2	1	ThreeItems	3
36	2326	1	uniform	1	BigFam	0	1	1	ThreeItems	3
36	2120	2	mixed	1	SmallFam	0	2	2	ThreeItems	3
36	2051	2	mixed	1	BigFam	0	2	1	ThreeItems	3
36	2211	1	uniform	1	SmallFam	0	1	2	ThreeItems	3
36	2081	1	uniform	1	BigFam	0	1	1	ThreeItems	3
36	1471	2	mixed	1	SmallFam	0	2	2	ThreeItems	3
36	1723	1	uniform	1	BigFam	0	1	1	ThreeItems	3
36	1465	2	mixed	1	SmallFam	0	2	2	ThreeItems	3
36	1364	2	mixed	1	BigFam	0	2	1	ThreeItems	3
36	1816	1	uniform	1	SmallFam	0	1	2	SixItems	6
36	1858	2	mixed	1	BigFam	0	2	1	SixItems	6
36	1529	2	mixed	1	SmallFam	0	2	2	SixItems	6
36	5617	1	uniform	1	BigFam	0	1	1	SixItems	6
36	1716	1	uniform	1	SmallFam	0	1	2	SixItems	6
36	1945	1	uniform	1	SmallFam	0	1	2	SixItems	6
36	2226	1	uniform	1	BigFam	0	1	1	SixItems	6
36	1932	2	mixed	1	BigFam	0	2	1	SixItems	6
36	1684	2	mixed	1	SmallFam	0	2	2	SixItems	6
36	2640	2	mixed	1	BigFam	0	2	1	SixItems	6
36	2746	1	uniform	1	SmallFam	0	1	2	SixItems	6
36	3226	2	mixed	1	SmallFam	0	2	2	SixItems	6
36	2394	1	uniform	1	BigFam	0	1	1	SixItems	6
36	1307	2	mixed	1	BigFam	0	2	1	SixItems	6
36	2354	1	uniform	1	BigFam	0	1	1	SixItems	6
36	2141	1	uniform	1	SmallFam	0	1	2	SixItems	6
36	1918	2	mixed	1	SmallFam	0	2	2	SixItems	6
36	1161	2	mixed	1	SmallFam	0	2	2	SixItems	6
36	1097	2	mixed	1	BigFam	0	2	1	SixItems	6
36	1941	1	uniform	1	BigFam	0	1	1	SixItems	6
36	1806	1	uniform	1	SmallFam	0	1	2	SixItems	6
36	2130	2	mixed	1	SmallFam	0	2	2	SixItems	6
36	1337	2	mixed	1	BigFam	0	2	1	SixItems	6
36	3545	1	uniform	1	BigFam	0	1	1	SixItems	6
36	2745	1	uniform	1	SmallFam	0	1	2	SixItems	6
36	6882	1	uniform	1	BigFam	0	1	1	SixItems	6
36	3037	2	mixed	1	SmallFam	0	2	2	SixItems	6
36	2500	2	mixed	1	BigFam	0	2	1	SixItems	6
36	1637	1	uniform	1	SmallFam	0	1	2	SixItems	6
36	2510	1	uniform	1	SmallFam	0	1	2	SixItems	6
36	2500	2	mixed	1	BigFam	0	2	1	SixItems	6
36	2008	1	uniform	1	BigFam	0	1	1	SixItems	6
36	2210	2	mixed	1	SmallFam	0	2	2	SixItems	6
36	2896	2	mixed	1	SmallFam	0	2	2	SixItems	6
36	4473	1	uniform	1	BigFam	0	1	1	SixItems	6
36	1278	1	uniform	1	SmallFam	0	1	2	SixItems	6
36	2199	2	mixed	1	BigFam	0	2	1	SixItems	6
36	2764	1	uniform	1	SmallFam	0	1	2	SixItems	6
36	2783	2	mixed	1	SmallFam	0	2	2	SixItems	6
36	2988	2	mixed	1	BigFam	0	2	1	SixItems	6
36	1981	1	uniform	1	BigFam	0	1	1	SixItems	6
36	5713	2	mixed	1	BigFam	0	2	1	SixItems	6
36	3650	2	mixed	1	SmallFam	0	2	2	SixItems	6
36	1054	1	uniform	1	SmallFam	0	1	2	SixItems	6
36	1776	1	uniform	1	BigFam	0	1	1	SixItems	6
36	2804	1	uniform	1	BigFam	0	1	1	SixItems	6
36	2300	1	uniform	1	SmallFam	0	1	2	SixItems	6
36	2605	2	mixed	1	BigFam	0	2	1	SixItems	6
36	1906	2	mixed	1	SmallFam	0	2	2	SixItems	6
36	3275	1	uniform	1	BigFam	0	1	1	SixItems	6
36	1470	2	mixed	1	BigFam	0	2	1	SixItems	6
36	1388	2	mixed	1	SmallFam	0	2	2	SixItems	6
36	2410	1	uniform	1	SmallFam	0	1	2	SixItems	6
36	1471	2	mixed	1	BigFam	0	2	1	SixItems	6
36	2361	1	uniform	1	SmallFam	0	1	2	SixItems	6
36	1775	1	uniform	1	BigFam	0	1	1	SixItems	6
36	1470	2	mixed	1	SmallFam	0	2	2	SixItems	6
36	2221	2	mixed	1	SmallFam	0	2	2	SixItems	6
36	1772	2	mixed	1	BigFam	0	2	1	SixItems	6
36	3948	1	uniform	1	SmallFam	0	1	2	SixItems	6
37	6019	1	uniform	1	BigFam	0	1	1	ThreeItems	3
37	1767	2	mixed	1	BigFam	0	2	1	ThreeItems	3
37	1818	2	mixed	1	SmallFam	0	2	2	ThreeItems	3
37	2020	1	uniform	1	SmallFam	0	1	2	ThreeItems	3
37	2472	2	mixed	1	BigFam	0	2	1	ThreeItems	3
37	1752	2	mixed	1	SmallFam	0	2	2	ThreeItems	3
37	2652	1	uniform	1	BigFam	0	1	1	ThreeItems	3
37	1056	1	uniform	1	SmallFam	0	1	2	ThreeItems	3
37	2792	2	mixed	1	BigFam	0	2	1	ThreeItems	3
37	2181	1	uniform	1	SmallFam	0	1	2	ThreeItems	3
37	1443	1	uniform	1	BigFam	0	1	1	ThreeItems	3
37	6507	2	mixed	1	SmallFam	0	2	2	SixItems	6
37	4149	1	uniform	1	BigFam	0	1	1	SixItems	6
37	2210	1	uniform	1	SmallFam	0	1	2	SixItems	6
37	1751	2	mixed	1	SmallFam	0	2	2	SixItems	6
37	1477	2	mixed	1	BigFam	0	2	1	SixItems	6
37	2052	1	uniform	1	BigFam	0	1	1	SixItems	6
37	3331	2	mixed	1	SmallFam	0	2	2	SixItems	6
37	1928	2	mixed	1	BigFam	0	2	1	SixItems	6
37	2057	1	uniform	1	SmallFam	0	1	2	SixItems	6
37	3585	1	uniform	1	SmallFam	0	1	2	SixItems	6
37	3759	2	mixed	1	SmallFam	0	2	2	SixItems	6
37	2707	2	mixed	1	BigFam	0	2	1	SixItems	6
37	2221	1	uniform	1	BigFam	0	1	1	SixItems	6
37	2317	2	mixed	1	BigFam	0	2	1	SixItems	6
37	1305	2	mixed	1	SmallFam	0	2	2	SixItems	6
37	2569	1	uniform	1	SmallFam	0	1	2	SixItems	6
37	2117	1	uniform	1	BigFam	0	1	1	SixItems	6
37	3109	1	uniform	1	SmallFam	0	1	2	SixItems	6
37	3393	1	uniform	1	BigFam	0	1	1	SixItems	6
37	2178	2	mixed	1	SmallFam	0	2	2	SixItems	6
37	2626	2	mixed	1	BigFam	0	2	1	SixItems	6
37	2266	1	uniform	1	SmallFam	0	1	2	SixItems	6
37	2160	1	uniform	1	BigFam	0	1	1	SixItems	6
37	3206	2	mixed	1	SmallFam	0	2	2	SixItems	6
37	3292	2	mixed	1	BigFam	0	2	1	SixItems	6
37	11733	2	mixed	0	SmallFam	0	2	2	SixItems	6
37	5101	1	uniform	1	SmallFam	0	1	2	SixItems	6
37	2034	2	mixed	1	BigFam	0	2	1	SixItems	6
37	1474	1	uniform	1	BigFam	0	1	1	SixItems	6
37	1499	1	uniform	1	BigFam	0	1	1	SixItems	6
37	1447	1	uniform	1	SmallFam	0	1	2	SixItems	6
37	5024	2	mixed	0	BigFam	0	2	1	SixItems	6
37	7249	2	mixed	1	SmallFam	0	2	2	SixItems	6
37	10434	2	mixed	0	BigFam	0	2	1	SixItems	6
37	2025	1	uniform	1	SmallFam	0	1	2	SixItems	6
37	2054	2	mixed	1	SmallFam	0	2	2	SixItems	6
37	9489	1	uniform	1	BigFam	0	1	1	SixItems	6
37	2455	1	uniform	1	SmallFam	0	1	2	SixItems	6
38	23348	1	uniform	0	SmallFam	0	1	2	ThreeItems	3
38	7604	1	uniform	1	BigFam	0	1	1	ThreeItems	3
38	2793	2	mixed	1	BigFam	0	2	1	ThreeItems	3
38	2091	2	mixed	1	SmallFam	0	2	2	ThreeItems	3
38	2042	2	mixed	1	BigFam	0	2	1	ThreeItems	3
38	3303	2	mixed	1	SmallFam	0	2	2	ThreeItems	3
38	1532	1	uniform	1	BigFam	0	1	1	ThreeItems	3
38	888	1	uniform	1	SmallFam	0	1	2	ThreeItems	3
38	1259	1	uniform	1	SmallFam	0	1	2	ThreeItems	3
38	868	2	mixed	1	SmallFam	0	2	2	ThreeItems	3
38	3829	1	uniform	1	BigFam	0	1	1	ThreeItems	3
38	1500	2	mixed	1	BigFam	0	2	1	ThreeItems	3
38	1502	1	uniform	1	SmallFam	0	1	2	SixItems	6
38	1434	2	mixed	1	SmallFam	0	2	2	SixItems	6
38	7856	2	mixed	1	BigFam	0	2	1	SixItems	6
38	3548	1	uniform	1	BigFam	0	1	1	SixItems	6
38	2049	2	mixed	1	BigFam	0	2	1	SixItems	6
38	2720	1	uniform	1	SmallFam	0	1	2	SixItems	6
38	1594	2	mixed	1	SmallFam	0	2	2	SixItems	6
38	1449	1	uniform	1	BigFam	0	1	1	SixItems	6
38	1594	2	mixed	1	SmallFam	0	2	2	SixItems	6
38	16513	1	uniform	0	BigFam	0	1	1	SixItems	6
38	2870	1	uniform	0	SmallFam	0	1	2	SixItems	6
38	17306	2	mixed	0	BigFam	0	2	1	SixItems	6
38	2064	2	mixed	0	SmallFam	0	2	2	SixItems	6
38	1705	2	mixed	0	BigFam	0	2	1	SixItems	6
38	2762	1	uniform	1	BigFam	0	1	1	SixItems	6
38	3264	1	uniform	1	SmallFam	0	1	2	SixItems	6
38	1838	1	uniform	1	BigFam	0	1	1	SixItems	6
38	1560	1	uniform	1	SmallFam	0	1	2	SixItems	6
38	1743	2	mixed	1	SmallFam	0	2	2	SixItems	6
38	2543	2	mixed	1	BigFam	0	2	1	SixItems	6
38	6839	1	uniform	1	BigFam	0	1	1	SixItems	6
38	2266	2	mixed	1	BigFam	0	2	1	SixItems	6
38	4263	1	uniform	1	SmallFam	0	1	2	SixItems	6
38	2054	2	mixed	1	SmallFam	0	2	2	SixItems	6
38	1527	2	mixed	1	SmallFam	0	2	2	SixItems	6
39	2408	2	mixed	1	SmallFam	0	2	2	ThreeItems	3
39	1416	1	uniform	1	BigFam	0	1	1	ThreeItems	3
39	1840	1	uniform	1	SmallFam	0	1	2	ThreeItems	3
39	1038	2	mixed	1	BigFam	0	2	1	ThreeItems	3
39	1021	2	mixed	1	SmallFam	0	2	2	ThreeItems	3
39	903	1	uniform	1	BigFam	0	1	1	ThreeItems	3
39	754	2	mixed	1	BigFam	0	2	1	ThreeItems	3
39	1021	1	uniform	1	SmallFam	0	1	2	ThreeItems	3
39	1210	2	mixed	1	BigFam	0	2	1	ThreeItems	3
39	867	2	mixed	1	SmallFam	0	2	2	ThreeItems	3
39	1163	1	uniform	1	BigFam	0	1	1	ThreeItems	3
39	2899	1	uniform	1	SmallFam	0	1	2	SixItems	6
39	3783	1	uniform	1	BigFam	0	1	1	SixItems	6
39	2016	2	mixed	1	SmallFam	0	2	2	SixItems	6
39	955	1	uniform	1	SmallFam	0	1	2	SixItems	6
39	1318	2	mixed	1	BigFam	0	2	1	SixItems	6
39	2467	2	mixed	1	BigFam	0	2	1	SixItems	6
39	3129	1	uniform	1	BigFam	0	1	1	SixItems	6
39	3173	1	uniform	1	SmallFam	0	1	2	SixItems	6
39	2544	2	mixed	1	SmallFam	0	2	2	SixItems	6
39	937	1	uniform	1	SmallFam	0	1	2	SixItems	6
39	798	2	mixed	1	BigFam	0	2	1	SixItems	6
39	3117	2	mixed	1	SmallFam	0	2	2	SixItems	6
39	1818	1	uniform	0	BigFam	0	1	1	SixItems	6
39	1436	1	uniform	1	SmallFam	0	1	2	SixItems	6
39	1129	2	mixed	1	SmallFam	0	2	2	SixItems	6
39	987	2	mixed	1	BigFam	0	2	1	SixItems	6
39	2591	1	uniform	1	BigFam	0	1	1	SixItems	6
39	1235	1	uniform	1	SmallFam	0	1	2	SixItems	6
39	1097	2	mixed	1	SmallFam	0	2	2	SixItems	6
39	3177	2	mixed	0	BigFam	0	2	1	SixItems	6
39	915	1	uniform	1	BigFam	0	1	1	SixItems	6
39	1199	1	uniform	1	BigFam	0	1	1	SixItems	6
39	913	2	mixed	1	BigFam	0	2	1	SixItems	6
39	838	1	uniform	1	SmallFam	0	1	2	SixItems	6
39	1005	2	mixed	1	SmallFam	0	2	2	SixItems	6
39	2550	1	uniform	1	BigFam	0	1	1	SixItems	6
39	2441	2	mixed	0	SmallFam	0	2	2	SixItems	6
39	797	1	uniform	1	SmallFam	0	1	2	SixItems	6
39	944	2	mixed	1	BigFam	0	2	1	SixItems	6
39	1397	2	mixed	1	BigFam	0	2	1	SixItems	6
39	888	2	mixed	1	SmallFam	0	2	2	SixItems	6
39	2504	1	uniform	1	BigFam	0	1	1	SixItems	6
39	1431	1	uniform	1	SmallFam	0	1	2	SixItems	6
39	1706	1	uniform	1	SmallFam	0	1	2	SixItems	6
39	3285	2	mixed	0	BigFam	0	2	1	SixItems	6
39	1840	2	mixed	1	SmallFam	0	2	2	SixItems	6
39	1712	1	uniform	1	BigFam	0	1	1	SixItems	6
39	1517	1	uniform	1	SmallFam	0	1	2	SixItems	6
39	1303	2	mixed	1	SmallFam	0	2	2	SixItems	6
39	863	1	uniform	1	BigFam	0	1	1	SixItems	6
39	1045	2	mixed	1	BigFam	0	2	1	SixItems	6
39	1765	2	mixed	1	BigFam	0	2	1	SixItems	6
39	1037	1	uniform	1	BigFam	0	1	1	SixItems	6
39	1365	2	mixed	1	SmallFam	0	2	2	SixItems	6
39	2587	1	uniform	1	SmallFam	0	1	2	SixItems	6
39	1367	1	uniform	1	SmallFam	0	1	2	SixItems	6
39	2094	2	mixed	1	SmallFam	0	2	2	SixItems	6
39	2534	1	uniform	0	BigFam	0	1	1	SixItems	6
39	898	2	mixed	1	BigFam	0	2	1	SixItems	6
39	2694	1	uniform	0	SmallFam	0	1	2	SixItems	6
39	803	2	mixed	1	BigFam	0	2	1	SixItems	6
39	1281	1	uniform	1	BigFam	0	1	1	SixItems	6
39	2190	2	mixed	1	SmallFam	0	2	2	SixItems	6
39	1977	1	uniform	0	BigFam	0	1	1	SixItems	6
39	5598	1	uniform	1	SmallFam	0	1	2	SixItems	6
39	996	2	mixed	1	BigFam	0	2	1	SixItems	6
39	5825	2	mixed	0	SmallFam	0	2	2	SixItems	6
39	2354	1	uniform	1	BigFam	0	1	1	SixItems	6
39	3011	2	mixed	1	BigFam	0	2	1	SixItems	6
39	2028	2	mixed	1	SmallFam	0	2	2	SixItems	6
39	1536	1	uniform	0	SmallFam	0	1	2	SixItems	6
39	5140	1	uniform	0	BigFam	0	1	1	SixItems	6
39	831	1	uniform	1	SmallFam	0	1	2	SixItems	6
39	3426	2	mixed	1	SmallFam	0	2	2	SixItems	6
39	1504	2	mixed	1	BigFam	0	2	1	SixItems	6
39	3582	2	mixed	1	SmallFam	0	2	2	SixItems	6
39	2359	1	uniform	0	SmallFam	0	1	2	SixItems	6
39	1048	1	uniform	1	BigFam	0	1	1	SixItems	6
39	1004	2	mixed	1	BigFam	0	2	1	SixItems	6
40	2243	2	mixed	1	SmallFam	0	2	2	ThreeItems	3
40	1324	2	mixed	1	BigFam	0	2	1	ThreeItems	3
40	1605	1	uniform	1	SmallFam	0	1	2	ThreeItems	3
40	1438	1	uniform	1	BigFam	0	1	1	ThreeItems	3
40	2233	1	uniform	1	BigFam	0	1	1	ThreeItems	3
40	1306	1	uniform	1	SmallFam	0	1	2	ThreeItems	3
40	1428	2	mixed	1	BigFam	0	2	1	ThreeItems	3
40	1762	2	mixed	1	SmallFam	0	2	2	ThreeItems	3
40	915	2	mixed	1	SmallFam	0	2	2	ThreeItems	3
40	2366	2	mixed	1	BigFam	0	2	1	ThreeItems	3
40	1577	1	uniform	1	BigFam	0	1	1	ThreeItems	3
40	1999	1	uniform	1	SmallFam	0	1	2	SixItems	6
40	5157	1	uniform	1	BigFam	0	1	1	SixItems	6
40	1382	2	mixed	1	SmallFam	0	2	2	SixItems	6
40	1041	1	uniform	1	SmallFam	0	1	2	SixItems	6
40	1628	2	mixed	0	BigFam	0	2	1	SixItems	6
40	3875	1	uniform	1	BigFam	0	1	1	SixItems	6
40	1716	2	mixed	1	BigFam	0	2	1	SixItems	6
40	1021	1	uniform	1	SmallFam	0	1	2	SixItems	6
40	3477	2	mixed	0	SmallFam	0	2	2	SixItems	6
40	2344	1	uniform	1	SmallFam	0	1	2	SixItems	6
40	1105	2	mixed	1	SmallFam	0	2	2	SixItems	6
40	1098	1	uniform	1	BigFam	0	1	1	SixItems	6
40	1756	2	mixed	1	BigFam	0	2	1	SixItems	6
41	2303	1	uniform	1	BigFam	0	1	1	ThreeItems	3
41	1070	2	mixed	1	SmallFam	0	2	2	ThreeItems	3
41	906	1	uniform	1	SmallFam	0	1	2	ThreeItems	3
41	1020	2	mixed	1	BigFam	0	2	1	ThreeItems	3
41	956	1	uniform	1	BigFam	0	1	1	ThreeItems	3
41	1071	1	uniform	1	SmallFam	0	1	2	ThreeItems	3
41	1072	2	mixed	1	BigFam	0	2	1	ThreeItems	3
41	1219	2	mixed	1	SmallFam	0	2	2	ThreeItems	3
41	935	2	mixed	1	SmallFam	0	2	2	ThreeItems	3
41	1196	2	mixed	1	BigFam	0	2	1	ThreeItems	3
41	2107	1	uniform	1	BigFam	0	1	1	ThreeItems	3
